subid,itemid,item,answer,ts,ts_in,difference.in.rt.aa,difference.in.rt,bias_atomic,difference.in.moral.score,blockid
6,11,blame the media,yes,117,4,-2.185014599999704,0.5979950000000827,pos,0.0,2
6,10,blame the government,yes,118,5,-2.185014599999704,-2.1646156999995583,pos,-0.1034482758620689,2
6,9,blame the economy,yes,119,6,-2.185014599999704,-2.26679360000162,pos,0.13793103448275867,2
6,69,talk to boyfriend,yes,122,1,-0.0017571999997017529,-0.02023829999961896,pos,0.0,19
6,70,talk to my girlfriend,yes,123,2,-0.0017571999997017529,-0.01656970000112773,pos,0.034482758620689724,19
6,68,talk to a stranger,yes,124,3,-0.0017571999997017529,-0.0388585000000603,pos,-0.06896551724137934,19
6,59,pursue my passion,yes,127,1,-0.0679172999989533,-0.05354549999901803,pos,0.06896551724137934,16
6,57,pursue a career,yes,128,2,-0.0679172999989533,0.0875319000006129,pos,-0.06896551724137934,16
6,58,pursue money,yes,129,3,-0.0679172999989533,2.4243684000011854,pos,-0.41379310344827586,16
6,60,pursue the truth,yes,130,4,-0.0679172999989533,-0.04370519999974937,pos,-0.06896551724137934,16
6,62,smile to a stranger,yes,139,1,0.6218961000013222,0.015773300001455937,pos,0.03448275862068961,17
6,63,smile to my friend,yes,140,2,0.6218961000013222,0.05152970000017382,pos,0.03448275862068961,17
6,61,smile to a murderer,yes,141,3,0.6218961000013222,0.0314875000021857,pos,-0.7179802955665024,17
22,26,eat humans,no,1,1,-0.02905959999952762,0.43669399999998854,pos,-0.9655172413793104,7
22,28,eat on the train,no,2,2,-0.02905959999952762,0.23211249999985734,pos,-0.1724137931034483,7
22,25,eat dirt,no,3,3,-0.02905959999952762,0.6595437000005404,pos,-0.9310344827586208,7
22,27,eat meat,yes,4,4,-0.02905959999952762,-0.3964010999998209,pos,-0.4827586206896552,7
22,45,kill time,yes,7,1,0.07483999999931262,0.05533689999901986,neg,0.5862068965517241,12
22,43,kill mosquitos,yes,8,2,0.07483999999931262,0.1574240999998438,neg,0.793103448275862,12
22,44,kill people,no,9,3,0.07483999999931262,0.07873779999954433,neg,-0.06896551724137931,12
22,42,kill a killer,no,10,4,0.07483999999931262,0.11816759999965154,neg,-0.034482758620689655,12
22,23,drink coke,no,13,1,0.163503199999468,-0.02655369999956747,pos,-0.4482758620689655,6
22,21,drink alcohol,no,14,2,0.163503199999468,0.09478169999965763,pos,-0.6896551724137931,6
22,24,drink water,yes,15,3,0.163503199999468,0.061521300000094925,pos,0.1724137931034483,6
22,22,drink beer,no,16,4,0.163503199999468,0.10284979999960342,pos,-0.3448275862068966,6
22,13,borrow a car,yes,25,1,0.6341122000003452,-0.09395390000008785,pos,-0.206896551724138,3
22,14,borrow money,yes,26,2,0.6341122000003452,-0.17327499999919382,pos,-0.2745849297573436,3
22,12,borrow a book,yes,27,3,0.6341122000003452,-0.17795980000028067,pos,0.13793103448275856,3
22,72,torture myself,no,30,1,-0.42373120000047493,0.2194445999994059,neg,0.0,20
22,74,torture prisoners,no,31,2,-0.42373120000047493,-0.2945081000007121,neg,0.0,20
22,71,torture my friend,no,32,3,-0.42373120000047493,-0.391125799999827,neg,0.034482758620689655,20
22,73,torture people,no,33,4,-0.42373120000047493,-0.407094700000016,neg,0.0,20
22,56,misinform the public,no,36,1,-0.44118299999991,-0.45595720000073925,neg,0.034482758620689655,15
22,54,misinform my friend,no,37,2,-0.44118299999991,0.5554115999993883,neg,0.0,15
22,55,misinform my parents,no,38,3,-0.44118299999991,-0.49322059999940393,neg,0.13793103448275862,15
22,58,pursue money,no,41,1,-0.01646820000041771,1.0893599999999422,pos,-0.41379310344827586,16
22,59,pursue my passion,yes,42,2,-0.01646820000041771,1.3187056999995548,pos,0.06896551724137934,16
22,60,pursue the truth,no,43,3,-0.01646820000041771,1.3780896999996912,pos,-0.06896551724137934,16
22,57,pursue a career,no,44,4,-0.01646820000041771,0.08484439999938326,pos,-0.06896551724137934,16
22,4,apologize to my boyfriend,yes,52,1,-0.0011799999992945231,0.03136480000011943,pos,0.0,1
22,5,apologize to my girlfriend,yes,53,2,-0.0011799999992945231,0.05470839999998128,pos,0.0,1
22,3,apologize to a stranger,yes,54,3,-0.0011799999992945231,0.16945600000053673,pos,0.0,1
22,18,cuddle a prisoner,yes,57,1,0.07553090000055812,1.1440508999994563,pos,-0.6551724137931034,5
22,20,cuddle my partner,yes,58,2,0.07553090000055812,0.042786199999682084,pos,-0.03448275862068961,5
22,19,cuddle a stranger,no,59,3,0.07553090000055812,0.08965539999917382,pos,-0.6551724137931034,5
22,48,lie to my girlfriend,yes,62,1,0.8429262999998173,0.1754119999995964,neg,-0.06896551724137931,13
22,46,lie to a stranger,yes,63,2,0.8429262999998173,-0.009203300000081127,neg,0.1724137931034483,13
22,47,lie to my boyfriend,yes,64,3,0.8429262999998173,-0.06377329999941139,neg,-0.06896551724137931,13
22,77,travel to North Korea,no,67,1,-0.06719049999992416,0.07069219999993953,pos,-0.6884236453201971,21
22,75,travel to Finland,yes,68,2,-0.06719049999992416,1.282697399999961,pos,-0.03325123152709364,21
22,76,travel to Italy,yes,69,3,-0.06719049999992416,-0.08456680000017514,pos,-0.03325123152709364,21
22,29,greet my boss,yes,72,1,0.4641585999997914,0.000694000000294126,pos,0.003694581280788145,8
22,30,greet my enemy,yes,73,2,0.4641585999997914,-0.06659559999934578,pos,-0.1521164021164022,8
22,32,greet my guests,yes,74,3,0.4641585999997914,-0.034577099999296534,pos,0.07266009852216748,8
22,31,greet my friend,yes,75,4,0.4641585999997914,0.6428163999999015,pos,0.03817733990147776,8
22,79,waste money,no,78,1,-0.9797475999994278,0.16473270000005846,neg,-0.0665024630541872,22
22,78,waste energy,no,79,2,-0.9797475999994278,-0.5205729999997859,neg,-0.10344827586206896,22
22,81,waste water,no,80,3,-0.9797475999994278,-0.983202999999776,neg,-0.13793103448275862,22
22,80,waste time,yes,81,4,-0.9797475999994278,1.3008620999999032,neg,0.0049261083743842304,22
22,15,compliment to a serial killer,no,84,1,-0.1072107999989384,0.036023399999976446,pos,-0.6798029556650247,4
22,17,compliment to my date,yes,85,2,-0.1072107999989384,-0.04928259999906004,pos,-0.0012315270935960854,4
22,16,compliment to a stranger,yes,86,3,-0.1072107999989384,-0.1112012999992657,pos,0.0,4
22,6,blame a child,no,89,1,-0.03042470000036701,-0.02258560000063875,pos,-0.4137931034482758,2
22,8,blame others,no,90,2,-0.03042470000036701,-0.053206700000373586,pos,-0.2413793103448275,2
22,11,blame the media,no,91,3,-0.03042470000036701,0.5267831000001024,pos,0.0,2
22,9,blame the economy,no,92,4,-0.03042470000036701,0.6854975000005652,pos,0.13793103448275867,2
22,7,blame my friends,no,93,5,-0.03042470000036701,0.018202299999757143,pos,-0.48275862068965514,2
22,10,blame the government,no,94,6,-0.03042470000036701,-0.018422600000121747,pos,-0.1034482758620689,2
22,64,steal a friend's girlfriend,no,97,1,0.012873099999524129,0.06272230000013224,neg,0.0,18
22,65,steal money,no,98,2,0.012873099999524129,0.14006659999995463,neg,-0.034482758620689655,18
22,66,steal other's work,no,99,3,0.012873099999524129,0.13011040000037616,neg,0.0,18
22,67,steal time,no,100,4,0.012873099999524129,0.3274945999992269,neg,0.10344827586206896,18
22,62,smile to a stranger,yes,107,1,-0.20314009999856347,-0.05192209999950137,pos,0.03448275862068961,17
22,61,smile to a murderer,no,108,2,-0.20314009999856347,0.0401146999993216,pos,-0.7179802955665024,17
22,63,smile to my friend,yes,109,3,-0.20314009999856347,0.8294459000007919,pos,0.03448275862068961,17
22,1,acknowledge related works,yes,112,1,-0.28326299999935145,-0.1766630999991321,pos,0.0714285714285714,0
22,2,acknowledge the reviewers,yes,113,2,-0.28326299999935145,-0.29062039999917033,pos,0.0024630541871920597,0
22,0,acknowledge my coworkers,yes,114,3,-0.28326299999935145,-0.22654049999982812,pos,0.0714285714285714,0
22,41,help old people,yes,117,1,-0.02123239999855281,0.5813756000006834,pos,0.03448275862068961,11
22,40,help coworkers,yes,118,2,-0.02123239999855281,-0.0012791999997716075,pos,0.10344827586206895,11
22,39,help a thief,yes,119,3,-0.02123239999855281,0.03474549999918958,pos,-0.7586206896551724,11
22,33,harm animals,no,122,1,-0.6411402000012458,-0.8052738000005775,neg,0.0,9
22,34,harm people,no,123,2,-0.6411402000012458,-1.0365765000005922,neg,-0.034482758620689655,9
22,35,harm strangers,no,124,3,-0.6411402000012458,0.2574702999991132,neg,-0.034482758620689655,9
22,51,love my pet,yes,127,1,-0.13578939999933942,1.1380303999994794,pos,-0.034482758620689724,14
22,49,love my colleagues,yes,128,2,-0.13578939999933942,1.2207492999987155,pos,-0.4137931034482759,14
22,53,love myself,yes,129,3,-0.13578939999933942,-0.031198399999993964,pos,0.03448275862068961,14
22,50,love my parents,yes,130,4,-0.13578939999933942,-0.11183770000025112,pos,-0.07266009852216748,14
22,52,love my work,yes,131,5,-0.13578939999933942,-0.1698446999998851,pos,-0.07266009852216748,14
22,68,talk to a stranger,yes,134,1,-0.021865900000193506,-0.03596979999929317,pos,-0.06896551724137934,19
22,69,talk to boyfriend,yes,135,2,-0.021865900000193506,0.04007070000079693,pos,0.0,19
22,70,talk to my girlfriend,yes,136,3,-0.021865900000193506,0.046781799999735085,pos,0.034482758620689724,19
22,36,have a gun to defend myself,no,139,1,-0.06984229999943642,-0.0832829999999376,neg,0.13793103448275862,10
22,38,have a gun to kill people,no,140,2,-0.06984229999943642,-0.005933700000241626,neg,0.034482758620689655,10
22,37,have a gun to hunt animals,no,141,3,-0.06984229999943642,-0.10654330000033962,neg,0.41379310344827586,10
25,18,cuddle a prisoner,no,1,1,-0.12796210000010438,0.21999779999987362,pos,-0.6551724137931034,5
25,19,cuddle a stranger,yes,2,2,-0.12796210000010438,0.8468069999998991,pos,-0.6551724137931034,5
25,20,cuddle my partner,yes,3,3,-0.12796210000010438,-0.11981140000011703,pos,-0.03448275862068961,5
25,65,steal money,no,6,1,-0.009132299999919213,0.06859099999996948,neg,-0.034482758620689655,18
25,66,steal other's work,no,7,2,-0.009132299999919213,0.18123890000015308,neg,0.0,18
25,67,steal time,no,8,3,-0.009132299999919213,0.02380210000001176,neg,0.10344827586206896,18
25,64,steal a friend's girlfriend,no,9,4,-0.009132299999919213,0.032429099999944866,neg,0.0,18
25,14,borrow money,no,12,1,0.11566109999989749,0.30119669999976395,pos,-0.2745849297573436,3
25,12,borrow a book,no,13,2,0.11566109999989749,0.1606826999998247,pos,0.13793103448275856,3
25,13,borrow a car,no,14,3,0.11566109999989749,-0.11336720000008427,pos,-0.206896551724138,3
25,56,misinform the public,no,17,1,-2.9882922000001604,-2.768071900000223,neg,0.034482758620689655,15
25,54,misinform my friend,no,18,2,-2.9882922000001604,-3.1572546000002153,neg,0.0,15
25,55,misinform my parents,no,19,3,-2.9882922000001604,-3.077432600000066,neg,0.13793103448275862,15
25,6,blame a child,no,22,1,1.0180932000000666,-0.20078450000005432,pos,-0.4137931034482758,2
25,7,blame my friends,no,23,2,1.0180932000000666,-0.34535040000014305,pos,-0.48275862068965514,2
25,10,blame the government,no,24,3,1.0180932000000666,1.1686667999999825,pos,-0.1034482758620689,2
25,9,blame the economy,yes,25,4,1.0180932000000666,0.8782773999998881,pos,0.13793103448275867,2
25,11,blame the media,yes,26,5,1.0180932000000666,-0.36018940000008115,pos,0.0,2
25,8,blame others,no,27,6,1.0180932000000666,-0.21957750000001391,pos,-0.2413793103448275,2
25,72,torture myself,no,30,1,-2.7189928000000236,-3.0514704000001984,neg,0.0,20
25,73,torture people,no,31,2,-2.7189928000000236,-2.906295900000032,neg,0.0,20
25,71,torture my friend,no,32,3,-2.7189928000000236,-1.996813000000202,neg,0.034482758620689655,20
25,74,torture prisoners,no,33,4,-2.7189928000000236,0.1248848999998704,neg,0.0,20
25,42,kill a killer,no,36,1,-0.13121440000008994,2.2148919999999634,neg,-0.034482758620689655,12
25,45,kill time,no,37,2,-0.13121440000008994,-0.08442950000016941,neg,0.5862068965517241,12
25,43,kill mosquitos,yes,38,3,-0.13121440000008994,-0.19197640000015792,neg,0.793103448275862,12
25,44,kill people,no,39,4,-0.13121440000008994,-0.04352180000023509,neg,-0.06896551724137931,12
25,0,acknowledge my coworkers,yes,42,1,-4.3324872999999124,-4.326725099999977,pos,0.0714285714285714,0
25,1,acknowledge related works,yes,43,2,-4.3324872999999124,-4.176194299999907,pos,0.0714285714285714,0
25,2,acknowledge the reviewers,yes,44,3,-4.3324872999999124,-3.5292703000000083,pos,0.0024630541871920597,0
25,81,waste water,no,47,1,0.04909040000006826,-0.054609699999900785,neg,-0.13793103448275862,22
25,80,waste time,no,48,2,0.04909040000006826,0.11889950000022509,neg,0.0049261083743842304,22
25,78,waste energy,no,49,3,0.04909040000006826,0.09127610000018649,neg,-0.10344827586206896,22
25,79,waste money,no,50,4,0.04909040000006826,0.9789376999999604,neg,-0.0665024630541872,22
25,26,eat humans,no,53,1,-0.08557829999995192,-0.06332580000002963,pos,-0.9655172413793104,7
25,27,eat meat,yes,54,2,-0.08557829999995192,-0.15453769999999173,pos,-0.4827586206896552,7
25,28,eat on the train,yes,55,3,-0.08557829999995192,-0.11125360000005458,pos,-0.1724137931034483,7
25,25,eat dirt,no,56,4,-0.08557829999995192,-0.17661070000008294,pos,-0.9310344827586208,7
25,36,have a gun to defend myself,no,63,1,0.2278397000000041,-0.008132200000090961,neg,0.13793103448275862,10
25,38,have a gun to kill people,no,64,2,0.2278397000000041,0.2746919000001071,neg,0.034482758620689655,10
25,37,have a gun to hunt animals,no,65,3,0.2278397000000041,4.370713499999965,neg,0.41379310344827586,10
25,5,apologize to my girlfriend,yes,68,1,-1.4662998999997399,-1.4308790000000045,pos,0.0,1
25,3,apologize to a stranger,yes,69,2,-1.4662998999997399,-1.451346199999989,pos,0.0,1
25,4,apologize to my boyfriend,yes,70,3,-1.4662998999997399,-1.447457299999769,pos,0.0,1
25,23,drink coke,yes,73,1,0.02935119999983732,0.04910289999997991,pos,-0.4482758620689655,6
25,24,drink water,yes,74,2,0.02935119999983732,0.050112099999751136,pos,0.1724137931034483,6
25,22,drink beer,yes,75,3,0.02935119999983732,0.021153399999548184,pos,-0.3448275862068966,6
25,21,drink alcohol,yes,76,4,0.02935119999983732,0.2176271999996971,pos,-0.6896551724137931,6
25,31,greet my friend,yes,79,1,0.0788236000003053,0.007165600000007544,pos,0.03817733990147776,8
25,32,greet my guests,yes,80,2,0.0788236000003053,-0.005163699999684468,pos,0.07266009852216748,8
25,29,greet my boss,yes,81,3,0.0788236000003053,0.1432793000003585,pos,0.003694581280788145,8
25,30,greet my enemy,yes,82,4,0.0788236000003053,0.9346242999999959,pos,-0.1521164021164022,8
25,68,talk to a stranger,yes,85,1,0.15784850000045475,1.2478052000001298,pos,-0.06896551724137934,19
25,70,talk to my girlfriend,yes,86,2,0.15784850000045475,0.018304900000202906,pos,0.034482758620689724,19
25,69,talk to boyfriend,yes,87,3,0.15784850000045475,0.011346200000389217,pos,0.0,19
25,40,help coworkers,yes,90,1,0.03863740000042526,-0.20613879999973506,pos,0.10344827586206895,11
25,39,help a thief,no,91,2,0.03863740000042526,0.04296480000039077,pos,-0.7586206896551724,11
25,41,help old people,yes,92,3,0.03863740000042526,-0.0797389999997904,pos,0.03448275862068961,11
25,58,pursue money,yes,95,1,-0.18242719999989276,-0.4039653999998336,pos,-0.41379310344827586,16
25,57,pursue a career,yes,96,2,-0.18242719999989276,0.07762240000010934,pos,-0.06896551724137934,16
25,60,pursue the truth,yes,97,3,-0.18242719999989276,-0.4932687000000442,pos,-0.06896551724137934,16
25,59,pursue my passion,yes,98,4,-0.18242719999989276,-0.29148829999985537,pos,0.06896551724137934,16
25,35,harm strangers,no,101,1,-4.496948500000144,-4.228135400000156,neg,-0.034482758620689655,9
25,34,harm people,no,102,2,-4.496948500000144,-4.809761600000002,neg,-0.034482758620689655,9
25,33,harm animals,no,103,3,-4.496948500000144,-4.3059534999997595,neg,0.0,9
25,75,travel to Finland,yes,112,1,0.1487660000002506,-0.086211700000149,pos,-0.03325123152709364,21
25,76,travel to Italy,yes,113,2,0.1487660000002506,-0.16512800000009525,pos,-0.03325123152709364,21
25,77,travel to North Korea,no,114,3,0.1487660000002506,3.37027100000023,pos,-0.6884236453201971,21
25,16,compliment to a stranger,yes,117,1,0.028157099999589263,0.06438370000023497,pos,0.0,4
25,17,compliment to my date,yes,118,2,0.028157099999589263,0.06681239999988975,pos,-0.0012315270935960854,4
25,15,compliment to a serial killer,no,119,3,0.028157099999589263,0.058649599999625934,pos,-0.6798029556650247,4
25,47,lie to my boyfriend,no,127,1,-0.05757300000004756,0.1691780999999537,neg,-0.06896551724137931,13
25,48,lie to my girlfriend,no,128,2,-0.05757300000004756,0.025583799999822132,neg,-0.06896551724137931,13
25,46,lie to a stranger,yes,129,3,-0.05757300000004756,-0.07793020000008255,neg,0.1724137931034483,13
25,50,love my parents,yes,132,1,-0.09770849999995335,-0.0690548999996281,pos,-0.07266009852216748,14
25,49,love my colleagues,yes,133,2,-0.09770849999995335,0.08310840000012831,pos,-0.4137931034482759,14
25,53,love myself,yes,134,3,-0.09770849999995335,2.094390700000531,pos,0.03448275862068961,14
25,51,love my pet,yes,135,4,-0.09770849999995335,-0.11051359999964916,pos,-0.034482758620689724,14
25,52,love my work,yes,136,5,-0.09770849999995335,-0.11073629999964396,pos,-0.07266009852216748,14
25,62,smile to a stranger,yes,139,1,0.0536048000003575,1.2572394000003442,pos,0.03448275862068961,17
25,61,smile to a murderer,no,140,2,0.0536048000003575,0.759794000000511,pos,-0.7179802955665024,17
25,63,smile to my friend,yes,141,3,0.0536048000003575,-0.0727891999995336,pos,0.03448275862068961,17
18,16,compliment to a stranger,yes,1,1,-1.9857716999999862,-2.6046299999999856,pos,0.0,4
18,15,compliment to a serial killer,none,2,2,-1.9857716999999862,1.7779135000000115,pos,-0.6798029556650247,4
18,17,compliment to my date,yes,3,3,-1.9857716999999862,-2.6385571999999793,pos,-0.0012315270935960854,4
18,14,borrow money,none,6,1,-2.073771499999964,2.6062569000000053,pos,-0.2745849297573436,3
18,13,borrow a car,yes,7,2,-2.073771499999964,-0.36517110000005504,pos,-0.206896551724138,3
18,12,borrow a book,yes,8,3,-2.073771499999964,-2.055759900000055,pos,0.13793103448275856,3
18,79,waste money,no,11,1,1.1742236999998568,0.26203099999986534,neg,-0.0665024630541872,22
18,80,waste time,none,12,2,1.1742236999998568,4.56064159999994,neg,0.0049261083743842304,22
18,81,waste water,no,13,3,1.1742236999998568,-0.012485400000059599,neg,-0.13793103448275862,22
18,78,waste energy,yes,14,4,1.1742236999998568,-0.0651561000000811,neg,-0.10344827586206896,22
18,20,cuddle my partner,yes,17,1,-0.2311875000000327,-0.35266460000013916,pos,-0.03448275862068961,5
18,19,cuddle a stranger,no,18,2,-0.2311875000000327,-0.36730850000003556,pos,-0.6551724137931034,5
18,18,cuddle a prisoner,yes,19,3,-0.2311875000000327,1.3161218000000188,pos,-0.6551724137931034,5
18,68,talk to a stranger,yes,22,1,-0.6545320000000175,1.6173606999999492,pos,-0.06896551724137934,19
18,70,talk to my girlfriend,yes,23,2,-0.6545320000000175,-0.26397020000001714,pos,0.034482758620689724,19
18,69,talk to boyfriend,yes,24,3,-0.6545320000000175,-0.6385443000000351,pos,0.0,19
18,64,steal a friend's girlfriend,no,32,1,0.24954910000008124,-0.12465520000000652,neg,0.0,18
18,66,steal other's work,no,33,2,0.24954910000008124,0.36009120000005623,neg,0.0,18
18,67,steal time,no,34,3,0.24954910000008124,0.1181031000000985,neg,0.10344827586206896,18
18,65,steal money,no,35,4,0.24954910000008124,0.5388249000000085,neg,-0.034482758620689655,18
18,76,travel to Italy,yes,38,1,0.008827500000052224,1.1146777000000156,pos,-0.03325123152709364,21
18,77,travel to North Korea,yes,39,2,0.008827500000052224,3.4187646999999974,pos,-0.6884236453201971,21
18,75,travel to Finland,yes,40,3,0.008827500000052224,-0.01783239999997477,pos,-0.03325123152709364,21
18,5,apologize to my girlfriend,yes,43,1,-3.5171680999999353,-4.1092928999999,pos,0.0,1
18,3,apologize to a stranger,yes,44,2,-3.5171680999999353,-4.034554899999989,pos,0.0,1
18,4,apologize to my boyfriend,yes,45,3,-3.5171680999999353,-3.6892123000000083,pos,0.0,1
18,71,torture my friend,no,52,1,-0.0024855000000343352,-0.22528909999994085,neg,0.034482758620689655,20
18,72,torture myself,no,53,2,-0.0024855000000343352,1.119336399999952,neg,0.0,20
18,73,torture people,no,54,3,-0.0024855000000343352,-0.25254610000001776,neg,0.0,20
18,74,torture prisoners,no,55,4,-0.0024855000000343352,-0.24786780000010822,neg,0.0,20
18,57,pursue a career,no,58,1,-4.687342899999976,-3.7722630000000663,pos,-0.06896551724137934,16
18,58,pursue money,no,59,2,-4.687342899999976,-3.1975444999999354,pos,-0.41379310344827586,16
18,59,pursue my passion,no,60,3,-4.687342899999976,-4.5414789000000155,pos,0.06896551724137934,16
18,60,pursue the truth,no,61,4,-4.687342899999976,-0.9047504000000117,pos,-0.06896551724137934,16
18,24,drink water,yes,64,1,-1.9184175000000319,-4.345952099999977,pos,0.1724137931034483,6
18,21,drink alcohol,no,65,2,-1.9184175000000319,-4.6645558000000165,pos,-0.6896551724137931,6
18,22,drink beer,no,66,3,-1.9184175000000319,-1.932531299999937,pos,-0.3448275862068966,6
18,23,drink coke,no,67,4,-1.9184175000000319,-4.612449300000094,pos,-0.4482758620689655,6
18,39,help a thief,no,70,1,-3.216464200000018,1.1487589000000757,pos,-0.7586206896551724,11
18,40,help coworkers,yes,71,2,-3.216464200000018,-2.9178826999999496,pos,0.10344827586206895,11
18,41,help old people,yes,72,3,-3.216464200000018,-3.098330900000064,pos,0.03448275862068961,11
18,46,lie to a stranger,yes,75,1,-0.21180550000008225,0.8787724999999682,neg,0.1724137931034483,13
18,47,lie to my boyfriend,no,76,2,-0.21180550000008225,-0.917223700000136,neg,-0.06896551724137931,13
18,48,lie to my girlfriend,no,77,3,-0.21180550000008225,-1.0471342000000732,neg,-0.06896551724137931,13
18,34,harm people,no,80,1,-4.944248399999992,-1.6010800000000245,neg,-0.034482758620689655,9
18,33,harm animals,no,81,2,-4.944248399999992,-4.639026600000079,neg,0.0,9
18,35,harm strangers,no,82,3,-4.944248399999992,-4.675005999999939,neg,-0.034482758620689655,9
18,62,smile to a stranger,yes,85,1,-0.6504837999999609,-0.48000000000001813,pos,0.03448275862068961,17
18,61,smile to a murderer,no,86,2,-0.6504837999999609,3.255452900000023,pos,-0.7179802955665024,17
18,63,smile to my friend,yes,87,3,-0.6504837999999609,0.96147940000003,pos,0.03448275862068961,17
18,26,eat humans,no,90,1,-0.7757324000001518,-0.6232899999999972,pos,-0.9655172413793104,7
18,28,eat on the train,yes,91,2,-0.7757324000001518,-0.9291869999999562,pos,-0.1724137931034483,7
18,25,eat dirt,no,92,3,-0.7757324000001518,-0.39711910000005446,pos,-0.9310344827586208,7
18,27,eat meat,yes,93,4,-0.7757324000001518,1.9922246000001,pos,-0.4827586206896552,7
18,44,kill people,no,96,1,-0.40115130000003774,-0.2826330999998845,neg,-0.06896551724137931,12
18,43,kill mosquitos,yes,97,2,-0.40115130000003774,-0.34857229999988704,neg,0.793103448275862,12
18,45,kill time,no,98,3,-0.40115130000003774,-0.3618669999998474,neg,0.5862068965517241,12
18,42,kill a killer,no,99,4,-0.40115130000003774,-0.41385449999984303,neg,-0.034482758620689655,12
18,7,blame my friends,no,102,1,0.3344246999999996,1.706700999999839,pos,-0.48275862068965514,2
18,11,blame the media,no,103,2,0.3344246999999996,1.601478300000053,pos,0.0,2
18,9,blame the economy,no,104,3,0.3344246999999996,1.9002227000000853,pos,0.13793103448275867,2
18,8,blame others,no,105,4,0.3344246999999996,-0.17638770000007753,pos,-0.2413793103448275,2
18,6,blame a child,no,106,5,0.3344246999999996,0.006293800000094052,pos,-0.4137931034482758,2
18,10,blame the government,no,107,6,0.3344246999999996,3.7610323999999764,pos,-0.1034482758620689,2
18,2,acknowledge the reviewers,yes,110,1,-1.001164000000017,-0.5299526000001151,pos,0.0024630541871920597,0
18,0,acknowledge my coworkers,yes,111,2,-1.001164000000017,-0.5472432000003664,pos,0.0714285714285714,0
18,1,acknowledge related works,yes,112,3,-1.001164000000017,-0.9178835000002437,pos,0.0714285714285714,0
18,38,have a gun to kill people,no,115,1,-0.30641820000028,-0.2846291000000745,neg,0.034482758620689655,10
18,36,have a gun to defend myself,no,116,2,-0.30641820000028,2.0707931999997977,neg,0.13793103448275862,10
18,37,have a gun to hunt animals,no,117,3,-0.30641820000028,-0.47651630000018474,neg,0.41379310344827586,10
18,56,misinform the public,no,120,1,0.7074580000000878,0.408670900000061,neg,0.034482758620689655,15
18,54,misinform my friend,no,121,2,0.7074580000000878,0.26142079999999623,neg,0.0,15
18,55,misinform my parents,no,122,3,0.7074580000000878,0.5327574000000368,neg,0.13793103448275862,15
18,51,love my pet,yes,125,1,0.1908562000000984,-0.6366229999998723,pos,-0.034482758620689724,14
18,53,love myself,yes,126,2,0.1908562000000984,-0.7145802999998523,pos,0.03448275862068961,14
18,52,love my work,yes,127,3,0.1908562000000984,-0.8005325999997694,pos,-0.07266009852216748,14
18,50,love my parents,yes,128,4,0.1908562000000984,-0.7531867000000148,pos,-0.07266009852216748,14
18,49,love my colleagues,yes,129,5,0.1908562000000984,-0.9351584999999432,pos,-0.4137931034482759,14
18,30,greet my enemy,yes,132,1,-0.007162099999959537,-0.07659520000015618,pos,-0.1521164021164022,8
18,32,greet my guests,yes,133,2,-0.007162099999959537,-0.11323330000027454,pos,0.07266009852216748,8
18,29,greet my boss,yes,134,3,-0.007162099999959537,-0.0985121999999592,pos,0.003694581280788145,8
18,31,greet my friend,yes,135,4,-0.007162099999959537,-0.005799800000204358,pos,0.03817733990147776,8
24,75,travel to Finland,yes,1,1,0.19610630000033774,-0.09868689999984787,pos,-0.03325123152709364,21
24,76,travel to Italy,yes,2,2,0.19610630000033774,-0.3259572000001754,pos,-0.03325123152709364,21
24,77,travel to North Korea,no,3,3,0.19610630000033774,-0.13261590000001894,pos,-0.6884236453201971,21
24,29,greet my boss,yes,6,1,-0.09650199999987308,-0.041275999999470514,pos,0.003694581280788145,8
24,30,greet my enemy,yes,7,2,-0.09650199999987308,0.1527078000003712,pos,-0.1521164021164022,8
24,31,greet my friend,yes,8,3,-0.09650199999987308,-0.05924749999985579,pos,0.03817733990147776,8
24,32,greet my guests,yes,9,4,-0.09650199999987308,-0.017857499999536175,pos,0.07266009852216748,8
24,34,harm people,no,12,1,0.0287213999999949,0.012673199999881035,neg,-0.034482758620689655,9
24,35,harm strangers,no,13,2,0.0287213999999949,0.20940420000033544,neg,-0.034482758620689655,9
24,33,harm animals,no,14,3,0.0287213999999949,0.18940250000014203,neg,0.0,9
24,73,torture people,no,17,1,0.04680759999973816,0.012116699999751318,neg,0.0,20
24,72,torture myself,no,18,2,0.04680759999973816,0.012703499999588502,neg,0.0,20
24,71,torture my friend,no,19,3,0.04680759999973816,0.0373978999996325,neg,0.034482758620689655,20
24,74,torture prisoners,no,20,4,0.04680759999973816,0.05542369999966468,neg,0.0,20
24,27,eat meat,yes,23,1,-0.25119089999998323,0.13536700000031487,pos,-0.4827586206896552,7
24,28,eat on the train,yes,24,2,-0.25119089999998323,0.45340410000017073,pos,-0.1724137931034483,7
24,25,eat dirt,no,25,3,-0.25119089999998323,-0.13057729999991352,pos,-0.9310344827586208,7
24,26,eat humans,no,26,4,-0.25119089999998323,-0.15390299999990018,pos,-0.9655172413793104,7
24,11,blame the media,no,35,1,-0.12111989999993966,0.3227409999999509,pos,0.0,2
24,10,blame the government,no,36,2,-0.12111989999993966,0.8874016999998275,pos,-0.1034482758620689,2
24,9,blame the economy,no,37,3,-0.12111989999993966,0.1594519999998738,pos,0.13793103448275867,2
